"","SPM.Control.1","SPM.LPS.1","LPM.Control.1","LPM.LPS.1","SPM.Control.2","SPM.LPS.2","LPM.Control.2","LPM.LPS.2","SPM.Control.3","SPM.LPS.3","LPM.Control.3","LPM.LPS.3","SPM.Control.4","SPM.LPS.4","LPM.Control.4","LPM.LPS.4"
"TUBE1",7.62274931667429,7.57851002883112,6.635973817437,7.0846001116015,7.42703616514923,7.33508985101567,6.04599154318038,6.1283752913069,7.16602716692584,7.26172800377862,5.96049593551132,5.93229929174481,7.69723205008743,7.42560085919329,6.01506689472251,6.53760697558298
"HERC5",5.87440377260562,8.37320149100901,5.92503395659834,10.1610827210151,6.09433617509997,9.71963799598765,6.14943584517842,9.0455266594206,5.67742909598203,8.9253397927926,6.53557008165203,7.918373770638,6.1449657221509,9.3971603272301,6.13374047522273,9.13913272017572
"NUSAP1",6.05462465804272,6.6276796012877,8.17309325786596,7.79729092407979,6.8361226332823,6.4039354818705,8.0985190711033,8.17864620140473,6.3427235147926,6.33981346342884,7.94825253195136,7.5897132934843,5.76611524909882,5.53122911928788,7.75590924826223,7.70851188548247
"ZNF219",5.4699279893644,3.98272474953988,5.88129461707336,4.39693717784739,5.68832721968937,4.62699484172348,6.05648751083931,4.65017114619893,5.12946386478084,4.25550501048745,5.89974698340793,4.89062988475257,4.95691857364037,4.21437519477792,6.14950032459526,4.85992263374552
"NT5C3A",5.94747887111834,6.8237013512234,6.14688953933824,9.83885753519272,6.2890610038863,8.79755488350497,6.15646759507541,8.4174945321736,5.99705800200998,7.33670192801359,5.89286138535708,7.40220664569524,6.7294821696593,8.36508039159652,6.23459701053956,9.04866525235985
"TBC1D7",8.86136451144923,8.5468999145242,7.87336503321794,7.59386783993269,8.47710631356601,8.55247465765735,7.22259572958764,7.1109189726725,8.91221294144554,9.13184883016102,7.662827499182,7.430800304262,9.00102092929421,9.12968628376752,7.51313317710712,7.52096405107622
"PCDH12",3.7839823017984,4.83007064154496,5.54481357184096,4.97221339138776,5.39842772886148,5.25730270649957,6.92031773501428,6.4576144973059,5.08732724367645,5.07355761603111,6.71363473330897,6.39222697257923,4.9742402192545,4.78030346101057,6.04039373907916,5.80699874164406
"GCNT4",5.41078521194467,7.45208502652955,4.24553379647624,7.0424722932149,4.7660776077814,7.17387127600847,4.13090711040671,5.82325693195159,5.00128235893217,6.14815233925215,4.19366059624683,5.5664429974663,5.42184538842013,7.31734350688121,4.94748186385171,6.44107012586572
"SLC25A37",8.51558138773482,8.85404337059052,6.91085549506329,8.38335400360099,7.54242654856766,8.34561185892299,6.70737107519408,6.96969339146945,7.65105221935554,8.25246651060791,6.87902901330581,7.1278223033818,8.4855608966754,8.99775425897376,7.58458788686311,7.94526557240798
"PLAC8",9.1431160486296,9.80954754966859,7.92325577257482,7.95016751404402,9.12527105051087,10.1135061739369,6.20726398991912,7.0237156021028,9.034764278564,9.58209649712851,6.29714278053173,6.32667691964147,9.50946574279079,9.79594192891088,6.71504670169689,7.13415902224561
"MS4A4A",7.96412713180625,8.36081019260201,9.42495558292763,9.41421786832185,9.12354769718494,9.38556446973277,10.1903152512007,10.088303636423,9.02056097387853,9.17219546387445,10.3765094862271,10.4439837680057,8.25789176392441,8.51036280231722,9.60254488897051,9.59946358538818
"PDE4B",8.21488074865845,9.42711910021157,8.39490949591883,9.54298366017615,8.84591959067598,9.77922752811129,9.34528441681671,9.89004206632295,7.77062990532965,8.73209754042213,8.34826213900433,8.62744279463703,8.40929423788857,9.43775204493497,8.66868505928467,9.51881542626845
"PCYOX1",5.72074399185846,5.71683761798544,6.38350950557256,6.2108375414577,6.37368645507826,6.02279958752729,7.59715960745732,7.17503231282118,6.06956735019235,5.75197595540296,7.6939324483219,7.24685913804934,5.77565260030217,5.81359782628614,7.06945955732818,6.86348062741989
"RHCG",5.2722052279785,7.52599427405327,4.99824111847693,6.69985051960601,4.63748451689165,7.17786065597283,4.22245644263261,7.0486786548312,4.97104218292596,6.93521237721891,4.81434589131478,6.53777448165766,5.79857223468026,6.82369488849221,5.23169151519696,6.38959063863008
"EVL",6.09442454290209,6.10904529787366,7.15534545002714,7.17758606588074,6.60893692599285,6.59778212547884,7.9111722647936,8.0745725823718,6.67464424088481,6.99585305249434,8.03653977144443,8.05572861064582,6.21555675614995,6.48715642905017,7.51384730074537,7.8698102797573
"HACD3",6.65488168526597,6.37317854474297,8.19318251809872,7.75533677020709,7.62806608695152,7.11167023461277,9.09184276148652,8.69811218923978,7.38793693491852,6.86339035034275,8.89727035984057,8.65968779975142,7.18599764997437,6.57819814731358,8.52271622695906,8.4935962977016
"GTSE1",3.61953597847118,4.26405481529887,5.20660236559161,4.9322894216312,3.9459931952717,4.09638189916164,5.59656650366911,5.55126360784789,4.24340324442891,3.82007354384852,4.85378323814431,4.65061007101535,4.37963544061757,4.03768957582021,5.57439619486436,5.11416110080601
"ETV7",3.72159461442219,4.7127627969781,3.43320809072979,7.21005563361668,3.50855168601378,5.88303093280698,4.0918418636054,5.12095414228518,3.90806204908627,5.08404962783193,4.3102205442878,4.54347604011512,3.58770517053681,5.13302906062676,3.77679469759775,5.72058583008522
"CXXC5",6.59914919899033,5.94148061173561,7.7975164979682,5.81383123484291,7.08794093608205,5.15757386114471,7.64955834498679,6.68722683599119,6.68486992713935,5.41160988298973,7.63781086633749,6.86046143390705,6.93421875981521,6.03076248331744,8.10925332649815,6.59560975614152
"IL23A",6.91164415940069,9.34955442090641,5.95380736323934,8.52217289906632,5.52598078381079,7.83203994810404,5.66462443868658,7.61038065687264,5.68841027089026,7.72883942669397,6.43543537140878,7.85395527699434,5.72646156267458,7.80702904474972,6.21885048360251,7.85794943481188
"PDGFRL",4.37819356744957,5.66585741360922,4.49229724650489,8.47493142511742,4.15951654120366,7.03494767768381,3.70261989253262,6.43296628815855,4.17695165583601,5.96507476795821,4.11923949353597,5.184104202079,4.48217509957504,6.63547874772075,3.06324143968334,7.13208089239832
"PDK2",5.49388572502558,4.90366333622947,7.07979145654221,6.35460969112306,6.37767656566381,6.09636579848995,7.74049194230286,7.28462156767911,6.50801549182081,6.37263980326033,7.72691462989371,7.42204936038742,6.07376546134,5.97057183798009,7.5038597313604,7.28501556675543
"GINS2",3.52753845267195,4.28894071982724,4.82586967091761,4.17648817370426,4.13733310149061,4.30164899893868,5.79085023615125,5.26567141118078,3.81362090559664,3.73965792994026,5.24264920393517,4.41496683490537,3.61274654479931,4.30847861992546,4.60903398516141,4.30002343685212
"PDK4",7.9035674558098,7.87935454649665,9.13662991732182,8.80697692457824,7.24278612193588,6.63188049148053,8.39885985193695,7.94358929085855,7.96379969920084,7.29257352976148,9.73353440023306,9.48626049882588,7.50769949074311,7.1371167890922,9.33168172145998,8.95194643144668
"ENPP2",6.01546765221996,6.37021124747333,7.25753752218824,7.61055229782377,7.66956804794039,8.12334783529289,9.02332069906162,9.18190578168658,7.58484329348868,7.62596386734397,8.32686750225342,8.33531610673806,6.61478187667909,7.07024756143864,8.65120679785622,8.94294440296332
"CD244",7.39688874652477,6.35947699018791,6.06192589278067,5.20386852783843,6.97396877015765,5.82684245035178,5.39196563271259,4.53546172291439,7.18971524378125,6.4776145641651,6.21065515114259,6.17601664482585,5.98888086801478,5.84282486082451,5.22624454825432,5.18746463124671
"STK26",8.01240622658668,9.20813365078521,7.47891795427624,8.72057018589063,7.32120920382191,8.91555243990272,6.48995216841635,7.56963042942039,8.28808664881105,9.22414810003629,6.82087054894254,7.40362564044887,8.78667182757092,9.20000671157817,7.91610800924997,8.30439128056195
"MAP3K20",8.80074794296499,10.14574442246,7.98088839074199,9.57860177181322,8.62304564580248,9.69766141540368,7.53393928583152,8.83620966238277,9.02877306671756,10.0217728948884,8.55576315486913,9.69584039804583,9.22094983021414,10.0001029917134,7.95095622179266,9.56515835001501
"PFKFB3",9.04268817195602,9.94273919719432,8.78839465045991,10.2274564690228,8.64436731335773,10.136667701448,8.59443386610515,10.0838959918194,8.45546300159455,9.54798540920316,8.49439225330448,9.7040755833348,9.12094290369107,10.2159110034517,8.72523582783289,10.3987101636578
"CDK14",7.93874840730212,8.25904456206549,7.53693529640291,7.74042151715867,7.71721060393131,8.1925326609023,6.66252946850895,7.18380636221761,7.99454842580611,8.15084951924499,5.71473088446567,6.33319685069115,7.85501494494943,8.14766909503777,6.99416039740268,7.26343297248996
"PI3",6.60514557201945,8.29679860039733,6.32241749472502,8.41892756457848,5.40606802360088,7.79497675497184,4.7111145621548,7.88365525960149,8.59056199491091,10.2549938814015,6.33427864585977,9.03965870301114,6.95074609618132,8.4007060003484,6.05452379738399,8.2998821101044
"SERPINB10",5.8193205421039,6.46927963399014,3.56901179998267,4.88123720479111,4.14368540007625,5.93239489929451,3.14637535689714,4.65424889724865,4.39256250501055,4.93169329023759,3.64885049473651,4.09941008936067,5.22369763454978,6.09761257516345,3.88178779145575,5.13543588600395
"ACP2",8.4265591460422,8.09943807951079,10.324820873977,9.67613764196762,9.74622479828614,9.18181873546545,10.2224389269334,9.80561331481674,9.65939137397116,9.02018212548258,10.4814554002436,10.1488316898788,8.9963355315617,8.66046909512081,9.91188206715831,9.66167809269648
"PLAU",8.09027159005685,8.24000594638677,9.16493867742965,8.40063241343432,8.56546199750324,8.15002510007987,9.56001153133009,9.26128454176197,8.44607734114159,7.99184654000301,9.91783342281012,9.43452906861133,7.96171698640929,7.59545889288383,9.1788603403806,8.80797215479939
"PLAUR",10.6802383500096,11.6010410905252,10.3236857426583,11.4778058630579,10.5566777779665,11.6630021268925,10.6197502922124,11.4332942441666,10.2996195756291,11.3200183406387,10.695411875895,11.3417550793403,10.4894993577091,11.4879364206522,10.2722388251351,11.4187128642051
"PLK1",6.29715934228687,5.62895718819128,7.89196254910884,7.18799298093652,6.05893320720789,6.05439682397422,8.3655070763058,7.97947501930316,5.31549055712515,5.21137782496616,7.55725419381615,7.29098802406433,5.42992284063073,5.62627066246215,7.54402105225569,7.0425973950398
"PLOD1",7.85145282664992,7.81899507326317,9.06427779962983,9.02253520489586,9.1244998348861,8.64295748758423,10.0491843234113,9.85967429867819,8.98016575096495,8.49717492202571,10.03680931765,9.98180659899048,8.08574178091348,7.89770661560292,9.34220541748948,9.28431659915901
"PLOD2",5.17111388935444,5.51072989343943,6.41281897417739,6.83699386223997,5.46182077452867,5.8236875971759,6.56388863998939,6.69933907009372,6.58685244186055,6.9718760585721,7.74547586340849,7.4550614948447,5.04023737748089,5.10581043129921,6.21152037368241,6.42913593879264
"PLSCR1",8.50716402206659,9.66736725740905,8.55282169238809,10.1303094114939,9.05841090587236,10.3677444090683,8.70418054805239,9.73455011652987,8.82140046013621,9.93799375577884,8.91646147335663,9.48615323055639,9.16007708936599,10.3933690488078,8.62344646734783,9.821638711808
"PLTP",9.2836818552762,9.64280751309618,12.2852736564712,11.918224527285,11.0022068735576,10.8543575261671,12.3039262577292,12.1425226362179,10.9703776547987,10.9083111413279,12.5433830948891,12.4277749610385,11.2917476907956,11.3306043234043,12.5163399935304,12.4547745355942
"PMAIP1",8.38604028376699,10.6626149297039,7.63427141985549,10.1352790400637,7.88490231578503,10.7884037176406,7.79598447907025,10.854556835621,8.49488998602089,10.3732959397646,7.86062719061314,10.2301210014163,8.30322296715328,10.4451656478144,7.65125352719578,10.1931270238031
"PML",6.55774913889712,8.14121569198115,8.21294796320021,9.64276276619763,7.6932658125634,9.57837448541621,7.77649636665878,9.29075676664048,7.3141493077569,9.15962301932035,7.41924497258129,8.4268641702392,7.76684324299105,9.51256326282164,7.9776124761149,9.55003316227676
"PMP22",8.5904577938498,9.08782983604799,9.89477442494545,10.220567983755,9.04589919395788,9.2628641296574,10.3239207681482,10.2355695976709,9.19910406347107,9.5798109516434,11.0273498863121,10.9961605148321,9.09656909055859,9.48683906600708,10.2431774198082,10.5463200749848
"TREM2",6.73709666914178,7.14654023628143,8.67212986970543,8.90382422265181,8.35579720067661,8.44936096948536,9.64625036231194,9.61354939739057,8.16016020993994,8.17782823488551,9.46764484450313,9.39448082147125,8.12256052586946,8.09734927353055,9.41013718427249,9.46047794830135
"POLE2",3.81885525513311,3.92467204192722,5.13968007053893,3.88243501539625,3.39405426179154,3.42686067114137,5.47185698921714,4.94871522949882,3.69886621011414,3.40989892180275,4.21901413071377,4.56571813618927,4.57009752108142,3.95716473805015,4.97668840271647,3.96764468185852
"SIAE",5.41784553801583,5.67360094431421,6.8890652467572,6.68877077338961,6.39900122228404,6.72386568054577,7.41285824006744,7.31071355019784,6.44752771724086,6.26448943324797,7.3528816030663,7.02392017434008,6.31129038367961,6.44390018322659,7.33439518977,7.1940307620399
"ANLN",6.28794557876103,6.19730150355824,8.38520718138934,7.95631644117623,6.46964480354476,6.12434489672689,8.94529575062485,8.59894055853333,5.83548434464139,5.27398282265585,8.33420071031483,7.94453020126575,5.82454197383961,5.40503260147979,8.09940738647109,7.90633984710982
"PON2",6.14194049442936,5.92572058451767,7.0374631551438,7.12242874426127,7.18622514000956,7.39258974531648,8.34536910222018,8.34765799347272,7.3999919393703,7.43074903736466,8.3915950385223,8.36098514242678,5.95200701809605,6.00055124526174,7.38520012952157,7.29535879459674
"XRN1",7.46138603006248,7.71827657818221,6.87565143892354,8.91443430436621,7.09242979576643,8.66761764850165,7.01518426135178,8.20505377220532,7.02023614911804,8.19141763214524,6.77771378630734,7.46619951142428,7.35472455388028,8.46695431288425,6.94542908907705,8.24096001355403
"PARP14",9.96292002158216,11.0019184364576,10.397675276229,11.684949587801,10.2267998019221,11.4937127245712,10.1344759316804,11.1987700863531,9.75652355416102,11.0651676907944,9.89054211804189,10.727649368089,10.5762581150282,11.5942364067418,10.5186196066223,11.2481140043796
"MINDY2",5.47563612319551,3.60325497245318,5.30566872104252,4.0863560686041,5.08520011391968,4.6387876640794,5.9598157082265,4.36707059110763,5.07969885129307,4.15802187376342,5.39338618860335,4.6812719405223,4.78528596982828,4.31891242062808,5.68155129824339,4.92557857460319
"CROT",3.91639597725302,3.3656243247398,5.32770884471416,4.54441546807638,4.89758416038308,4.37378457533637,5.77308310675487,5.72176969159411,5.21795550298127,4.85289471464937,5.94533793673743,5.78244912753639,3.98481055040961,3.68006524978658,5.28439472316629,6.09625930541667
"XAF1",7.84188520315466,8.99520220670885,8.5277900334663,10.0934799873071,8.65861727446834,9.86779149842955,8.98796560826228,9.58336670306862,8.05305836384494,9.26884184114497,9.10879095975675,9.24688211603894,8.47292097426221,9.86858111233599,8.53990219737075,9.69961345311367
"LY6K",6.79202689936224,7.81868468261577,5.68954705303649,7.10618669846074,6.19786373591906,7.85585510086656,5.79533660590165,6.93122252120925,6.07767552068978,6.78227867377428,5.17211868490832,6.13683457645753,6.41127888417767,7.24412374426159,6.16996423989636,6.46391164485959
"FAM20A",6.08056521104911,6.46298842677073,6.76064079832163,6.87715716608906,7.41314180923623,7.38508572586706,8.73302239894976,8.46691602831609,6.98377413074535,6.75794214059182,8.43806573046471,8.54933669232643,6.49332986075799,6.46220190095525,8.07196340398756,7.76479666507809
"BNC2",4.63975778707268,4.06175319031343,5.26838042238954,5.69976038105988,4.99515580019086,5.47531027600082,6.12329338795923,6.6692853894192,5.6753249881195,5.43276847554806,7.08000879255641,7.05797243877218,4.40608419980429,4.16574530331074,6.07536638610933,6.06397077225258
"SAMD9",8.74824662503958,10.1099934829421,8.74434252372182,11.2233962959632,9.02232934432077,11.1899740793409,8.73741891305474,10.7926371442829,8.32810132439344,10.2786973208699,8.27064822719062,9.79273771254867,9.14889961907587,10.8227555036791,8.87915806366531,10.9612682247506
"PAQR5",3.34900924483522,3.28604889176003,4.59074996472065,3.85723086459276,3.70963360322326,3.9565903794537,5.40151612511315,4.51536567154913,4.07898605542564,3.92837526442233,5.34312817254963,4.70777068749644,3.40412761680085,3.33643440647174,4.08277785479334,3.26712464256355
"DNAJC28",3.16479196954253,3.42336795687853,4.90557176461766,3.47877394524188,4.20933192772298,3.3118997892689,5.23900402048923,3.62234482260156,4.73206717619255,4.15423805956699,5.08001977476654,4.02925921726956,3.77066973482639,4.12157471211638,4.95429791037816,4.28102458977583
"TESC",5.30193591438001,5.28423244409096,3.30887229119815,4.422218806769,5.53245025693797,5.90727232085335,4.21842976721892,4.75416930397656,5.74247125960915,5.19602478938908,4.22649049018238,4.50632946697042,5.2048431692657,5.50135366793226,4.55488685218134,4.62553722054822
"HERC6",5.75352618502597,7.84560197910482,5.90250329117488,9.14320249860719,5.94805196968345,9.40239928387665,6.28049878126443,8.97843031641067,6.25455015817258,8.53644105751361,5.73775947246598,7.77123741741642,6.49143630973102,9.17744966508928,6.20672016847595,8.85353549313528
"PID1",7.85706678545989,7.56426385061177,6.87131836440775,6.72392518052575,7.04063923356606,6.81247042398402,5.15643063426797,4.91565103061601,7.90344827242809,7.62081521018548,5.56703439020815,5.15428898582331,7.91219968885981,7.81527949464086,6.16825641731456,5.96854794158273
"SOBP",2.93251271457942,2.81819364648006,3.30554178576828,2.95225608935124,2.93462158863108,2.66006978232401,5.07660314141099,3.37980417485036,2.4604615641734,2.86280043665266,3.28339663871883,2.3938775829731,2.66553149528163,2.42734114150071,3.3419560853401,2.85562080605191
"CEP55",2.91548197256488,2.48616322086204,5.71482028408504,5.45262130092719,4.33336953207118,3.54162621122993,6.44141695160628,6.31662211695727,3.61751789421587,2.87507843225952,5.50080530152205,5.56301875297355,2.61017560133618,2.37355373254658,5.74219276973305,5.33557990570475
"PTPA",6.54015064840975,6.81922392410597,7.61423864578529,7.29287828759376,7.24377841057183,7.03263674614144,8.08093193122206,8.06015044587388,6.66410696120431,7.12425763237378,8.06604856373126,7.74375128763019,6.90343242868583,6.38447797531093,7.88534826574202,7.62959490817393
"STEAP3",7.16119045774396,6.85222976914223,9.24848155350508,8.0185558152466,8.81775967044654,8.44989218685247,9.93790950209235,9.65104820174593,8.34327929614109,7.73059799567569,9.24415012092885,8.858454660036,8.28811945648578,7.65315065008867,9.18471510467394,8.79005075228225
"TMEM19",5.74016508344824,4.88488427811382,7.00583169141803,6.4587716602646,6.21194242462858,6.02548102811398,7.34356644719941,7.25727239773041,5.80289169147638,5.69524859907237,7.55345452947288,7.18520959650382,5.87068457614753,5.76911247467755,7.13521204364581,7.17060614872293
"PI4K2B",7.53628909972997,8.15627835137056,7.68144573369707,8.76146442853227,6.98884585773099,8.71746185737071,6.85817043166358,8.11481076388455,7.24298511178647,8.57235223098554,6.69251777157833,7.43953517250295,7.70210632384342,8.70682177832493,7.63768710585815,8.33242801837757
"SPTLC3",3.2087161617124,2.47868519798977,3.87262516398128,3.91074933172487,3.54429202693208,3.52282698282886,5.80039150151158,6.30135015314969,4.91888745351739,4.38321211248197,6.3887153838416,5.67415663545221,2.89721177210647,3.56048440964011,5.44479064681362,5.58842087697418
"SLC29A3",5.7876144463945,5.30424666591542,7.77495394608967,6.12479533623779,6.82468213648183,5.86981436739077,7.81965913172587,6.87838929188143,5.87064120337311,5.91857806788796,7.69261995930835,7.28717278731686,6.47190842915228,6.04620323137372,7.89165135123235,7.20276660413175
"MNS1",3.18252398861708,3.31007202278999,4.6475188881789,4.74672453297899,3.59203303374938,3.00172259363517,5.48098307249354,4.65496796529469,3.45307982083628,4.16337303570457,5.41498768763657,5.34902353361425,3.57732377548776,3.22392862338657,4.71377828842282,4.98498488190026
"SHFL",5.5271900318572,6.60312620476315,6.69683457151402,8.26430669191106,6.3311588337819,8.07826515033925,6.54712684797687,7.73252953036284,6.04656094881435,7.70965969277195,6.51325219752747,7.1893512201073,6.89052829762771,8.00429637672291,6.68468795214707,7.79108884863884
"HJURP",5.86786349690262,5.40360165373701,6.79721695287379,6.05863592867056,5.64054225534667,5.83878315400837,7.28578806821703,6.22942170329908,5.26531283490775,5.63266059060357,6.20790526692102,6.0374690250464,5.65744725858376,5.69214887995541,6.92852635815651,5.66872687126594
"TBC1D2",9.93227262205287,8.24644810257499,9.12519562570985,7.64640469808558,9.95073500732671,8.31392368050383,9.40497657291323,8.75508433980312,10.2143053028708,8.84206474526708,9.86042545909159,9.30319423947525,9.42014230218653,8.22413398963732,8.8118703590075,8.19223685234942
"MCM10",3.24786975159216,3.66202052923325,4.43309251644532,5.01939705298674,4.01696895377441,3.81256215366055,5.36415358871407,4.39698907663865,3.69700032472209,3.96806511946122,4.9104985595084,4.01439055766902,4.06643151777168,3.27711119287559,4.67872745458604,3.94000695664374
"PRCP",7.66018956563097,7.60543140720532,8.66603653283109,8.73327801347443,8.68442998800906,8.4465340936482,9.41599555198189,9.12708073896987,8.40892333503293,8.0902109259924,9.69307795976099,9.70183917040623,8.09916552616031,7.9366407550399,9.13407368575505,9.11443649359852
"CDCA7L",4.91069867700698,3.74866221197742,5.92783904023909,5.97845497702692,5.49988104305062,5.11539017841225,6.98865856051229,6.85542904111635,5.25316831574254,5.13313042616,6.69930128797664,6.63923152939705,5.34404927760455,5.00785846388086,6.23287459101797,6.23859732010975
"DDX60",6.46234567718452,8.38670319241604,6.527036339664,8.89696130219647,6.36594825483823,9.54924819644319,6.89290564436958,9.13729428133452,6.65261814030546,8.77883328983688,6.51793711939196,8.49720435437553,6.997224081036,9.02649775705346,6.85826451012895,8.66279511697016
"TENT5A",7.89989283918426,8.64366781892057,7.6094769314752,9.3254430075939,7.75253127090162,9.49011874546474,7.89234810347334,9.03626805249347,7.46483051408038,8.84225985631002,7.616177747306,8.3437055474904,7.46646175531205,8.91551004199682,7.68597306252856,9.22748854058584
"PRR5",5.32533400866614,5.9890022496795,7.05431119716735,7.55934847099835,6.98159469320518,7.12563126282663,7.84760821359767,8.12063199057861,6.95361519577293,6.64684855775104,7.68459999611228,8.03661771807253,6.84541502093992,6.96601334092526,7.79787990346145,8.1569760407957
"SLC48A1",6.03248580293232,5.67547831401893,8.15607864037811,7.25706207928073,7.18394474193447,6.46776569342828,7.7429354867935,7.18026384987631,7.64663408035777,6.32993438605484,8.15935601369583,7.2382217217565,7.19338196360551,7.04380039531114,8.15804190194631,7.56634527648259
"ZNF416",4.19225978354841,4.78381186679755,5.0116716805869,4.04296631346189,5.19631003038134,3.5374539245806,5.07651879094108,3.69397458656142,4.84813529939792,3.9748598996652,4.5508000183369,3.32965757332981,4.68005699642414,5.21151401165691,4.84348460625749,4.21968348588649
"PRKACB",6.20562285251048,5.94509367869926,7.12757067775759,7.07342641990725,7.49474591257487,7.17291736482789,8.70469935365124,8.63631564230579,7.13122194505047,7.03941466115672,8.69831600322437,8.6292573110524,7.04385453066925,6.67096000930647,8.50112470061076,8.26801614456074
"FRMD4A",6.04065029256577,6.17826925836437,8.8101582307885,8.21270495724406,7.71566405368128,7.31711120340871,9.16911013172459,9.11772449628542,7.14130703841472,7.01415342360667,9.42956709155482,9.02336703162483,6.61981195103589,6.08501632058162,8.56638283623655,8.30769464989157
"PRR11",5.43521138717223,6.06789519200827,7.32445044873816,6.78450101912256,6.30013229249191,6.23838143830119,7.66803836625266,7.31502016185718,5.86500018827145,4.93546928324901,7.4751307157735,7.13117386447651,5.7914045064532,5.53427099010317,7.09880772728404,6.90679822688901
"SPATA7",2.48332831972391,4.12583573198124,3.2769389144326,4.0109350891311,3.7475366002616,3.19198491954756,4.9475682803638,4.03807030044809,2.95069000384527,3.40373183484773,4.43198050607387,3.87094816697585,3.21825510823366,3.72391779570091,3.95508338826536,3.66605075559312
"PAG1",8.69352904697395,8.23735397367135,7.78372644299736,7.67443989081632,8.514076110174,8.17813546697186,7.75180135280798,7.27874011165813,9.40221635558322,9.022895628756,7.85770655062927,7.69476505206653,8.77388890498872,8.31720899541954,7.92558392324056,7.449665003176
"GNG12",4.9555637001881,5.07167729246221,6.26472627593353,6.56222514261053,5.46245069401396,5.31964608200476,7.12801669258333,7.29215035800372,6.13871530104904,5.78538540312428,7.4143628697865,7.4128420469072,4.39634541800962,3.77189753071122,5.67326320370129,6.34050345308769
"EIF2AK2",9.36395393585715,10.3163842103594,9.5977523064263,11.0601467054289,9.41764049418467,10.8989481143,9.6787258518929,10.3964934379606,9.38308681210741,10.7278083074146,9.64183684441953,10.2969392929128,9.83409440277749,11.0229192906359,9.82947708132685,10.8240738119003
"ANKH",7.78707292631247,7.0563826165212,9.39853949919973,9.15971152224013,9.63403456538029,9.13641368944297,11.0188096568633,10.7619123647115,8.06607127216111,7.9117197694137,10.374618563242,10.3245034284997,8.41218689484696,7.9790968659735,10.1242016930457,10.0780034925688
"PRLR",6.43662478745964,7.21554234544861,5.93994067580911,7.41440936877503,7.45670111781097,7.79327778002807,6.46801940524647,6.71264694331182,7.68047771331543,7.58305828506627,6.10575613721866,5.88361238679287,7.56108401117861,7.81337205185198,6.40502473626482,6.84882965779724
"CRTAM",7.09961039286573,6.01255324708183,5.47123125147207,3.66884488867901,6.35304840155956,5.26038657005551,5.40989291123847,3.84827985352199,5.60608603507429,4.99762534081517,5.17331105543007,3.94731099897606,5.67016673291482,4.34035295977881,4.99763516531801,4.12653167898786
"GPCPD1",9.23369126077328,8.43409603784811,6.84191346494323,6.71262052993398,8.38075019142188,8.19335626949555,7.11163291027298,6.77887242244698,8.38400041342006,7.99787398236464,7.34365110615641,7.17569275125202,8.23719538789625,7.98875259082121,7.02431038214662,6.78290769960755
"PROS1",4.51143513401284,3.91135267695827,6.86154612097196,6.92229316620172,6.43631361880796,6.32880592619224,8.16668514208529,7.99900276243717,6.50161693466338,6.48386547579087,8.4692869807455,8.36081246483283,5.53712351817175,5.03763031119864,7.69433160832337,7.57130040709328
"IL36G",5.45633060695017,8.65696740514407,4.93018292871742,8.10035419508146,4.65709157923383,7.62632290263473,3.73896880493023,6.39905423962715,6.22709276571755,8.19139018422434,4.95098946971765,6.68288893811199,6.92646110471771,8.12150728929594,5.92080103936401,6.88055676551301
"LGMN",9.57986662034551,10.1120068125212,11.5331274932113,11.4223612685789,10.9566003414148,10.9284729462688,11.8178447679732,11.7081602975975,10.2827571577509,10.391659378183,11.63727384326,11.5401705822781,10.6295285050169,10.777590559248,11.6479827233814,11.6229530937776
"ASAH2",2.72651737801911,3.41516599369341,2.7039779703411,4.34355915094128,2.84982741636121,3.66263825798939,2.71593272263791,3.75906537560406,2.98187989768912,2.9783784556329,2.29011907949279,3.57358508624943,3.00287453591336,3.30815934345076,2.76191565568945,4.13994034628118
"SUCNR1",3.79221562956059,3.91551274827719,4.62472529300638,4.5893015859739,4.39451786788353,5.13290088223856,7.13333512688674,6.84173198485357,4.60809525946894,3.20075489567101,6.69165815536956,5.89717055376836,4.03363041582135,4.43894915016226,6.07978913723501,5.8508599600003
"NRIP3",9.86477697498244,9.94552971849074,8.64233491834708,9.16147496735345,9.09295398400826,9.38888409834543,7.88966871759212,8.18193819882845,9.37707498108131,9.62333666292056,7.9403210361018,8.41738274098232,9.19766478390682,9.37905179456035,8.02036564335455,8.18692204767811
"RETN",8.27784751477366,8.59798979644006,7.36767286135492,7.64072075016079,7.67540648459406,7.95447219948035,5.4525126210251,5.98245000185359,7.37837575990433,7.34791529356644,6.61024542965533,6.6440042866976,7.06653755782351,7.2367991238904,6.21882120172009,6.11512192826749
"ZC3HAV1",8.89291439636392,10.4968726444022,8.60825619258544,11.2054838326255,8.80691728958547,11.404392939929,9.15959122324695,11.4296149577404,8.78844620200026,10.9534512677468,8.78081403889,10.9268732579918,9.14428909060779,11.0918332083133,9.20819783587473,11.1943552128404
"SLAMF8",6.54326428706561,5.71517783032132,9.01526172292808,7.80900923028403,7.15430327728822,6.60314708646866,8.42310619571765,7.91122191426528,6.99456385947619,6.49702703353755,8.74019891032636,8.4077639339038,7.15328044543668,6.75274102306174,8.38670128662249,8.04886109666755
"MAP3K7CL",5.71730104876682,5.55009732713043,3.82835676859705,4.78488577312863,5.22885164530955,6.29468236459633,3.59686831121,4.76407915962565,4.79630398797798,5.59031508397134,3.6260013554699,4.74501276561176,4.55962338017527,5.2056613116018,3.07503705849312,5.19526197177391
