"","SPM.Control.1","SPM.LPS.1","LPM.Control.1","LPM.LPS.1","SPM.Control.2","SPM.LPS.2","LPM.Control.2","LPM.LPS.2","SPM.Control.3","SPM.LPS.3","LPM.Control.3","LPM.LPS.3","SPM.Control.4","SPM.LPS.4","LPM.Control.4","LPM.LPS.4"
"TC0100008816.hg.1",7.03267229772232,9.22981924725573,7.322434488686,9.94405533031829,7.62589843794313,10.2251015982979,7.66010352238523,9.65117461512978,7.50169534530534,9.84690229925791,7.47992236088064,9.34921176217389,8.0362856410222,9.99394490341114,7.25889061383722,9.74473227064711
"TC0200008268.hg.1",4.54553628686542,4.65649259091701,5.18459077772132,4.83815369413119,4.55666569499309,4.08843043254856,4.2772207376434,4.51237525662893,5.35257867223588,5.58694173416075,5.72217733741366,5.29462773299546,4.22691685354174,4.66432443177531,4.51113812882332,4.07669013828282
"TC0200016417.hg.1",4.94758531484782,4.87333097464965,5.03654852299209,4.78220780402951,4.39243230522601,4.11113990681369,5.25197945931098,4.77235344144302,4.7353601809493,4.70571177942947,4.6554759072734,4.890667904123,4.40166262533381,5.06665132300983,5.04956837900277,4.22040522711237
"TC1100012948.hg.1",10.4922563893797,10.4710854195974,11.3284594746759,10.9426266102288,11.346473699491,11.3454979810676,11.4123841345097,11.2794101141052,10.5574803992883,10.8709710567145,11.0199929914458,10.9894554681121,10.61053464082,10.6831999736499,10.771271717864,10.88285976914
"TC0900009003.hg.1",6.30497457887964,6.1258741594738,6.535104985726,6.38058356442393,6.39618747354959,6.67888782917385,6.98424553320804,6.90731602944932,6.41219833577557,6.15759628364488,7.70149079587168,6.90255992808584,6.03660912926679,5.94305045350297,6.89306836433896,6.3378756091905
"TC0900008286.hg.1",5.58747432888647,5.03141262574806,5.84062700053347,5.9973776373148,5.41367679363325,4.74904368155421,6.43483792907359,5.9897466120171,4.98420917755568,4.62109163317574,5.53707035183001,5.81001361646534,4.56754614461176,4.56761865269849,5.8431690387358,5.67117162315692
"TC1600009749.hg.1",4.67625555471612,4.75677150547757,3.8556939880493,3.93355206574738,3.9719009283667,4.69166617556168,3.67352715511956,4.70641451398578,3.96225320783819,4.51383059686589,4.2803740545398,3.83314739031686,3.9837730412926,4.22510949876381,3.35521037484879,3.88580825815318
"TC1400007761.hg.1",9.80543916245801,9.61004396992374,9.63715123464554,9.28274596577884,9.79479030522153,9.61615332942525,10.365971282895,10.1808101240158,9.89549025744793,9.6826723474483,10.4108912246309,10.2176398333442,9.43747531802593,9.48341393652623,10.1915340599507,9.82937769298453
"TC0400010884.hg.1",6.86851372716035,6.03438572021419,6.08398601897435,5.99235560193719,6.46441045146117,6.63604527581703,6.5750641383545,6.16431693074918,6.80639456486569,6.5607629501353,6.45546137342119,6.37148391362049,5.90370683693051,5.48909184277205,5.98808958782382,6.06262362516998
"TC0200016648.hg.1",9.54219151661775,9.49991824613275,8.08006786174843,8.45520583393135,8.91644341535062,8.92865962054371,6.82945484435364,7.10002621304318,9.34170631087138,9.47968928159895,7.56464256566971,7.93962976439816,9.40070071964249,9.40340347611353,7.66263354422484,8.01641991899116
"TC2000006446.hg.1",6.40785111079963,6.42903415942978,6.62387641272658,7.44519238588294,6.896115008339,7.64955009370228,7.03024876184694,7.4468488832916,6.78261581709292,7.26091860220158,6.93117882529364,7.01614644215481,6.8712414615844,7.37684928629684,7.01417146932582,7.4740830097244
"TC0400011477.hg.1",5.18270447511148,4.80424066871146,5.89901675876146,5.22443140195061,5.24839100080067,4.68726938361446,6.3920622705816,5.57126791638839,5.40830158416249,5.03790649755496,6.0330453543174,5.86447229720889,5.02858112256719,4.77950875059387,5.89055214323349,5.59118839143878
"TC0500008054.hg.1",3.65552428346241,3.20161426955045,3.40512044126984,3.60620788412312,2.92330147036329,2.52576039701143,3.40913423242118,3.05467743570545,3.13196641766103,3.92070672961196,2.76927198929626,3.71089188169285,2.94494198578937,2.91690078561649,3.4583742367232,3.20763017325286
"TC0100015598.hg.1",10.2721386459132,8.8257572720138,9.4882124494426,7.96231725157104,9.59237954472549,8.21601068736771,9.61983137813282,8.35039511552644,9.03957824283972,7.9587605501335,9.41224262450157,9.0269105384365,8.85777190705732,7.4696998073564,8.96456155303857,8.346691032056
"TC0100011581.hg.1",4.11277439432273,3.84466802155835,6.38165499505722,4.96200094194263,5.09492643161635,4.31861801857229,6.50612737924369,6.2758044534312,4.17514362988413,3.69522876270324,6.13615847566615,5.82335204763816,3.90035612469164,4.25597769100668,6.13818195232002,5.43871748731423
"TC0100006931.hg.1",5.30670410206331,3.7240863075251,7.37857366838927,7.54649497046263,6.55554481540886,6.66419605303159,8.24007841011137,8.1595364922613,8.53500106232115,8.18984602900121,10.2213057681024,10.2596682171931,5.65769424124393,5.49385400736061,7.63931389043417,7.70368725665142
"TC1300008644.hg.1",3.59094453368481,3.2104959114887,4.104318491788,3.94692754166345,3.79457157312882,4.8214521507574,4.18936200154201,4.78584909935261,5.94518006399648,6.40697753642882,3.75266300175649,4.11476402377354,3.64452984360321,3.06778534204798,3.13432954849417,3.60506583562955
"TC1200006561.hg.1",4.5295518480809,4.3127244327955,5.77584818327081,5.70108705104843,5.55687200563649,4.82770665300654,6.6483844482842,6.23930420425107,5.16948411972762,4.72381099586473,6.13631797354573,5.75971391586993,4.50465871138151,4.87702898824377,5.41057617752423,5.42545765431366
"TC0300011108.hg.1",4.03331470455319,4.07625617164803,3.99940923104317,3.37374390215378,3.4017676538714,3.4219508883845,4.16744147380224,4.18640788687227,4.05239443271692,4.18012604954721,4.66931052082813,3.95130884280199,3.90837757716603,3.00052931530418,4.90070223538365,3.83024206912322
"TC0300013420.hg.1",6.7364970225693,6.28938171141508,5.90985995328246,5.74944599747701,6.45247954903872,6.08710727104217,5.12905522021591,5.3186720102924,5.8126164671941,6.08934171616767,5.28738298888686,5.11166272655615,6.009271371177,6.21859482367783,5.70176056806995,5.65669256091774
"TC1200012199.hg.1",8.39706249157142,8.13664172107735,7.72313947424723,7.64050031223859,8.44762291937798,8.22354755574996,7.54961469767441,7.25658746051142,8.61319466184166,8.55179686950972,7.53198678638461,6.91684873088494,8.74538148113925,8.34384248241244,7.69390870329983,7.3884933455413
"TC1800006733.hg.1",3.57506733826668,3.8307693593786,4.94548473728561,4.17292714741046,4.12582290858346,3.91174966826649,5.10974291184257,4.60049960965078,4.2304558919786,3.70108788588617,4.99377504972345,4.2686038816705,4.20642618924628,3.6100480737575,5.12806661479689,4.23140787143329
"TC0200010056.hg.1",4.91723066113647,4.78895814865241,5.21024013019964,5.8759598261187,5.30665113379374,5.21708375138333,5.93788440763869,5.9169461021597,4.8562346375955,4.68410330063664,5.83107086261449,5.06877211423528,5.70077344646444,5.29836155149416,5.72445540088286,5.68741080189924
"TC1900011725.hg.1",5.2476717696179,5.39652904358586,6.15689050913744,6.28607585282546,5.82122616478431,5.8307039032472,6.20493320488301,6.40160395847953,5.52232998111643,5.27141576185708,6.38062530904093,6.33076359539039,5.77124619102894,5.79898327705022,6.26576836833058,6.27567636740216
"TC0800012362.hg.1",5.58017974611827,5.82313712317154,4.66335160232563,5.0749636513321,4.36797940286866,5.32877087425715,3.66970846639246,4.34310410031186,5.51105337730759,5.82988667621829,4.59013162507231,5.3461183124856,4.38786372146987,5.08228999026329,4.63417066786811,5.106802193007
"TC1600010394.hg.1",6.49579904847832,6.98827574218655,6.14925448656632,6.48375518744815,6.57130234584754,6.94470195196459,5.319509834942,5.63605798911943,8.82006865078293,8.41528894592898,6.50479489451582,6.36046011405231,6.92204402393807,7.15031861382838,5.80672470216669,6.15285809733936
"TC1600008166.hg.1",8.10567611731297,7.26470919781438,7.89438161063814,7.09326543020677,7.76844508365757,7.08411834579352,7.79706240487934,7.3008795209809,7.55752427272406,7.18301842364962,7.59258304978249,7.1214615342615,7.77826197320138,7.10213745518315,7.68485636966117,7.21194404107539
"TC1800008977.hg.1",7.05623905313711,6.49532617983642,7.04780106628114,7.2945728513157,6.91545479936939,7.16463604551363,6.68891112827842,6.95510373653138,5.81864675708461,5.75975912806911,6.34934029391599,6.25523807205108,7.38873909914625,7.39940342938558,7.44747098298979,7.62959767796465
"TC1300010000.hg.1",8.13034372587715,8.53431293226179,8.40903277644163,9.82907752722881,8.36941078734694,9.69875005463985,9.07618151349695,9.70277447226173,8.21853165324851,8.69661080828108,9.27357072787871,9.24969029136506,8.1202555598667,9.17502105546873,8.56878884765143,9.60846032353529
"TC0200007746.hg.1",9.55866172873006,9.50886264201329,8.72124403403858,9.39221259380296,8.90643344368788,9.25253911162148,9.00003462345023,9.59801129261452,8.15307778673467,8.74481979690664,8.5924578743115,9.31377515459173,8.92678608265317,9.26940718536037,8.83438145838479,9.56860647160386
"TC0500011433.hg.1",3.70866731257066,4.39086980772345,3.88039816249491,4.36686921071823,4.91187143991339,4.4236829708203,4.57471222320549,4.36021631839658,4.36715557616423,4.08529200545253,4.50380307543011,4.48149499019026,4.27947270511776,3.73806136210816,4.15293445656807,3.63866772223745
"TC1600007985.hg.1",3.51489377221415,4.09994727031053,4.23266484762721,3.88666704046098,4.07814764597778,3.68073922190256,3.90404082661916,4.29727247390477,3.35228381152248,4.20812969717533,4.77385281211174,4.79856912083924,3.95395902573667,3.05668650195983,3.75596488036621,4.43198273054772
"TC0100015337.hg.1",5.87209258683408,5.41853992704723,5.2486765221546,4.94068380205978,5.25644945872924,5.19291732690922,5.30487638209378,5.10319136087095,4.40803776845677,4.12931523581887,5.52080921317137,5.20493767227755,4.33286472379105,4.32994754807584,4.73555211795242,4.52208426741543
"TC0300012164.hg.1",2.94033942974567,3.24799933358713,4.45426407434685,4.00907585605904,2.81772571063027,3.31316592276129,4.07125925155754,4.36100786858258,3.20057388921152,2.95909308909587,3.26794536758372,3.80331833155845,3.0816559010265,2.67796894163872,3.8895359123035,3.96391358982157
"TC0500009837.hg.1",7.92773233763229,8.49936571353713,8.56191572974326,8.73421563382706,8.33557929768338,8.78170054695713,8.69710559173982,9.49411098155823,8.9381873251381,8.96919009019836,9.06516549577085,9.65375885367247,7.62747192343814,7.78186863643143,8.50713197392532,8.98952670484617
"TC1600008231.hg.1",9.15955410098613,9.62693503866322,8.8633602656013,9.6940883604075,9.15359514962171,9.90442663058956,8.7664646465293,9.2407988768995,9.06517419824803,9.63383041013677,8.68682724089657,9.01306395059492,9.26308641886131,10.0700790290326,9.03307764524877,9.63945031612175
"TC1400008919.hg.1",4.40395333981353,3.60965640003668,5.12886162297366,4.1912689230573,5.05076893439625,4.10533051690776,6.03065583880189,5.30433605887526,4.84302892218936,3.98574692454145,5.29419544183531,5.07993969192254,4.6361703695657,4.12848695003129,5.50041327527491,4.72665671814635
"TC0400008664.hg.1",4.59880703902022,4.17094205999438,5.04957834970074,4.61009523852382,4.3431516540714,3.32486783919265,5.70714380748042,4.21913735511316,3.37863376329493,3.90390556792005,4.43570599922793,4.43759497171153,3.69416786102839,3.11608552023928,5.10627764521618,4.39789486789787
"TC0X00008332.hg.1",7.85802005589406,8.21401972249835,7.47476293190229,8.51487487866333,8.15579261549144,8.45096911406464,7.70855544965145,8.19752520996736,8.27394615376213,8.56333073544579,7.65767894965836,7.74662007273736,8.19687661351536,8.41461161576782,7.68398878162567,8.31097483898511
"TC1700007080.hg.1",5.25048940023528,5.88052537808705,5.56760101949675,5.4285671102117,5.68713308736027,5.67703552954233,5.49538256928746,4.76226457064937,5.64534234994064,4.84394265723411,5.00815030668232,5.14376979455529,5.6289177099547,4.78052918869045,5.10951630469316,5.14467520461421
"TC0400007247.hg.1",3.13948057794015,2.93927833272917,3.75902898579666,3.84097081628846,4.02355849526066,4.30062026151111,3.70605424130149,3.01437592495764,3.97706821182664,3.78805892085503,3.10825488200797,3.80949008283232,3.66491992552141,3.72633403834375,3.43371594418821,3.20843374891098
"TC1700006660.hg.1",7.26768964687447,6.26590737431257,7.1993490835774,6.75920816001229,7.23716171490436,6.65431249987153,7.48016609363788,6.7864302907711,7.41867611428264,6.63686163766842,7.68644969860638,7.06399688147564,7.15686206097905,6.70722070178613,7.48236165205499,6.94035405942757
"TC1100011888.hg.1",9.57108568858443,9.83931434814989,11.0718977200758,11.03469841098,11.0037126941226,10.7772114846536,11.5384297291396,11.3183779290045,10.4708597407694,10.3167006044565,11.4680232008381,11.4872632385122,10.1344220224913,9.98746888558203,11.0224754993527,10.8978102586447
"TC1700009995.hg.1",4.73862651607478,5.0050339729271,4.67371962955977,5.44249716133353,4.34220418371192,4.94700497213858,5.03447940254074,4.80987073231262,5.30819947583535,5.5892806223939,5.68881742752652,6.1643477371087,4.54766646760671,4.36442245662359,4.65193006710616,5.21980143609064
"TC1900009823.hg.1",5.74435632222255,5.39533667469799,6.27793820145048,6.23959669285405,6.03849281596811,6.14728746112467,6.95564794127341,6.89105862283982,6.16340294810994,6.05410901286969,6.85122173414715,7.36023058939028,5.93939117046092,5.69032701903703,6.62030446463335,6.93492869841797
"TC0600012871.hg.1",7.14773804317761,8.0628546448782,6.69774781496353,8.66971056889169,6.44352367157163,8.70035446479723,6.30818719013176,8.39798367619943,6.64145606868366,7.98032023714263,5.84159248524137,7.50109915585394,7.03334356312591,8.28112517081891,6.67653460966214,8.11378881379849
"TC0100016963.hg.1",7.83260956367797,8.33588189140657,7.4577417528703,7.75781351105575,7.89087770937631,8.49848901462699,7.49699645371719,7.80823849301574,7.83860251438471,8.45668957698873,7.41019184196301,7.50153997908903,8.19274076605211,8.30197935651066,7.90430360305214,8.14487947112868
"TC0300007013.hg.1",4.67609974034627,4.24508691287586,4.66183725654324,4.23133446112401,4.5173126476773,4.67493798698896,4.30232643288973,4.01471996410872,3.80763326371598,4.99453876187298,4.07065433156739,4.49223192143407,4.6230898134897,4.52849100073282,4.29981754674609,3.75801892120436
"TC0900008716.hg.1",7.87185147431066,7.5529831210778,7.9845681457532,7.27253117764597,8.24960270689301,7.57759758705024,8.43321295936165,7.93804206270018,8.09215410899516,7.6658682879145,8.55282137991028,8.15841676126736,7.84461420155017,7.20338500389768,8.15896257715519,7.627250803705
"TC0200016757.hg.1",3.49830729113639,3.47464538312,3.77787723135829,3.77915381234155,4.34824953536793,4.09381003124103,4.19075549333413,3.40942791151322,4.64532036542604,4.30395704544796,4.52569522616828,3.31934600584667,3.36473018403299,3.13107714254835,3.75931867789396,3.32767708484552
"TC0500007826.hg.1",8.49488369754133,8.98505410240237,8.77739768534323,9.12778636712512,8.04084363434023,8.80939072599208,8.77820355413209,8.90212044909715,8.68788171344509,9.17281355632249,9.47190785822699,9.52786768011706,9.16682336736772,9.40102531998236,9.55651047819489,9.5911643372143
"TC0200008261.hg.1",7.84772848982154,8.00945219515081,8.84385760242188,8.99472696887838,8.37305444658699,8.14811040911501,8.79323815970777,8.95944883091949,8.33708537224407,7.99826220972847,8.95471772710894,9.02074910331605,7.89502748304252,8.01151537696777,8.93737501398626,8.75704466770429
"TC1900008989.hg.1",8.37203871805405,8.07352177225263,7.57649696038077,7.57313964508759,8.1258659387243,8.05482200019355,7.36369450081254,7.47697906827124,8.21823480383772,7.99186012320697,7.40852154988987,7.31857806734016,8.2981520764783,8.26692660967304,7.57678649945169,7.35274149875302
"TC0200008071.hg.1",10.4953845973478,10.6951125762624,10.0888418841949,10.1117606754722,10.3049740194967,10.4325126490832,9.37346669791128,9.4805066973259,10.7679714034233,10.8983184752897,9.51584663725094,9.45094895855847,10.5867751629527,10.797418851094,9.3314629310143,9.40880124057946
"TC0600010681.hg.1",5.52823009720798,5.46432144861162,5.85241581546988,5.8666673582233,5.65168062500313,5.20501776908635,5.2687214582563,5.03801076631345,5.95640289965117,5.62638066749761,5.51518971875673,5.24732904663142,6.07570415814973,5.79957209764997,5.75291588478862,5.44564658692651
"TC0X00010141.hg.1",4.45292253754576,4.57489907601852,4.64805345038542,4.89594834908245,5.71889836200106,5.53766057719215,5.72795610296406,5.73865732335405,5.5158197156968,5.23861036306283,6.14187960691921,6.52312481973724,4.65318594427041,4.99006448498987,5.50953003311786,5.64250341244462
"TC0100012200.hg.1",7.5030150371803,8.22954572491214,7.10363941377253,7.73286552909967,7.11278589143791,7.94904793518017,7.34507363123051,7.75946138226106,7.2130543675173,8.00282940222009,7.36736706714018,7.78131304267606,7.02592924005624,7.6593047937935,7.26226657948432,7.61055906653705
"TC0900011978.hg.1",6.13860335792244,5.08588324954142,5.74867906443881,5.58660843672181,5.74084764012127,5.80453804493368,6.65984010851577,6.86577730277735,5.83896776736161,4.56461298417792,6.25542494401803,6.47365464473209,6.22287607296314,5.63338831061601,5.59895745521435,6.02697854955627
"TC1300008533.hg.1",11.1509811132114,10.8610832248279,10.7773559663595,10.8519080588493,11.2354618653901,11.1586019213857,11.6502180623741,11.831185484858,11.1707190315777,11.1582374550671,11.6684636374911,11.650729566147,10.7310936797407,10.7010616689267,11.7196179891751,11.6598845906876
"TC1100013072.hg.1",5.7858771709501,5.09843014152919,5.9612115624853,5.39208014657023,6.22246413702546,5.6238252291658,5.95413994150307,5.10402934918895,6.3139018223361,5.90708483914485,5.72252051117923,5.68047169423438,6.11038132345374,6.0877923127305,6.06257053708232,5.49034405649136
"TC0500012567.hg.1",4.26410721088064,4.17695191939719,5.0141194072803,5.30629505353745,5.10042608267459,4.86618608359018,5.84537074150476,5.58579308132696,5.48004231832113,5.315145798563,6.72112281961506,6.41374948021639,5.34406847090209,4.58974682468594,5.79942011347356,5.86355423528879
"TC0500012539.hg.1",5.12138482308994,5.26013862897291,5.31399594508117,5.65475758526079,5.72710132944064,5.69758464897297,6.23864983433877,6.067183379626,5.18804948020976,5.63577483174366,5.84809879506601,6.03744234409044,6.15536320624322,5.78112984643641,5.73609372190312,5.87200600887074
"TC0600014366.hg.1",3.04341055553908,3.29494179260635,2.40622463410845,3.12255031030706,2.80450732430839,2.90025775661915,2.15265198686528,3.23200595042205,2.85019637399441,3.2386279385196,2.4239361135233,2.60163386157525,2.98346308459856,2.48925473529052,2.84416665584406,2.854442551141
"TC0900009914.hg.1",5.42571120393513,5.191791868395,4.99233328811224,4.93872881706668,4.59120264476722,4.04046629694785,4.59507702563837,4.53772285746996,4.74682611069672,5.42727951988139,4.94677539119204,4.95020856549779,5.17201309249015,5.16630103031754,4.89379351067192,5.04001518584787
"TC1900011799.hg.1",9.43246706641539,9.02682102147647,9.7045704644208,9.6105261130409,9.90307559758483,9.73979983284737,9.94315878684644,9.87614619234111,9.09135307498973,8.56823762353321,9.33129651775983,9.12570327361391,9.80539579905329,9.50394547935978,9.69342800444118,9.50230568990335
"TC0800007040.hg.1",7.40564571255854,7.5089573029958,7.65938911708748,7.81677475279219,6.77142405024664,6.89486139003982,7.23940441132546,7.09467282299262,7.72263963044247,7.95562091908206,7.87828928734057,7.9465553407122,6.97613752785495,6.97047228847196,6.99413995696889,7.39187894713692
"TC0200008507.hg.1",7.3243839122734,8.06616939985724,7.36180779197866,8.43007241116751,7.88573550501386,8.93776074970992,8.0846785588008,8.58105726005067,7.55465515776689,8.38771163253458,7.03374250857349,8.17478907978228,7.59182563074322,8.44230221910136,7.39291460407445,8.36999910356155
"TC0600014102.hg.1",7.68704649029497,8.40699024917231,7.34095132322498,7.27960377829164,7.49248873240112,7.37509998715717,7.2940122089649,7.46448678715238,7.30609454853587,7.39333239645386,7.3726486723187,7.42056974295522,6.60255041757227,6.21609198340465,6.577828806853,6.78107676021198
"TC1700011699.hg.1",9.31180027056024,9.22676184808019,8.89489113465953,8.4103553103625,8.82652570359822,8.5438527798572,8.11347140799507,8.13803094929396,8.44505214008092,8.45646216578905,8.40329194958431,8.23430053628522,8.70724709860352,8.35692965016235,8.14330646759174,7.99227977685567
"TC0100011066.hg.1",3.39534212786897,2.43589359242605,2.80718647003589,3.06982196564794,2.51639610845718,2.83118419868892,2.49317039483253,2.36774920184609,2.92553366233944,2.51496790018027,2.64742654765587,3.13625146639104,3.17598539149573,3.23564782777815,2.6991650056613,2.63297756153812
"TC1800007431.hg.1",9.47830700390568,9.00599819160132,8.1684753067014,8.51251971225429,9.12994586345806,8.77669507386688,8.41903840984111,8.2671701970677,8.71914290639211,8.54143201299301,8.03096556867636,7.97558872534703,8.88641656396957,8.91591775072911,8.39344849179978,8.35999447617422
"TC1100010090.hg.1",11.1360889123395,11.0074037181717,12.2041218306913,12.1684049662943,11.9512041869193,11.8944015116188,12.4532835868755,12.3668364424852,11.8557473203793,11.8316562328024,12.6165723353411,12.5132015775703,11.7737887190037,11.7371402260521,12.4209546653562,12.4793537316305
"TC0200011991.hg.1",6.87968965130425,7.09332912820011,7.07217137250417,6.45135527521105,7.12190403077662,7.08227146338489,6.85978722102639,6.89112265299867,7.62915941506731,7.65410421008175,7.26001805098544,6.86940683885889,6.387379184844,6.39060188388024,6.21127154697156,5.93498671553201
"TC1700007993.hg.1",2.66141243461045,3.85185904809131,3.51394250544339,3.98909222252143,4.00566072029901,3.3499698846461,3.53114923361329,3.47693781423095,3.96827556268814,3.45076372001727,3.63793974116005,3.39088553082769,3.11084041869701,3.69554704278794,3.94551933760957,4.04500258813378
"TC1200008906.hg.1",7.13768837289715,7.42459467361546,7.96859546446352,8.72625837006894,7.45463381999722,8.33697444519043,7.61927863807658,7.99426240410418,7.32751859114656,7.71842865118658,7.43462504618687,7.31909882424544,7.27356992548682,8.26495940685878,7.78684071347451,8.09898726407962
"TC1900011654.hg.1",8.92973474464181,9.03779949548692,9.79120694334268,9.22209971522408,9.51539513969823,9.09041945545117,9.92526564863627,9.76052638483445,9.31381038861951,8.85246456996876,9.58861627220038,9.47147542024962,9.2512192506415,9.04934909671758,9.93417350915186,9.68124030547569
"TC0900007877.hg.1",6.7336846682939,7.67077597766532,6.5971741171535,6.80563531244557,6.37845644884476,6.63951581500264,7.26221811492265,7.17073490132157,6.61484200402347,6.66186876120178,7.54532339478112,7.59381258156847,5.95118110367065,5.97596521630027,6.55356271494012,6.84261984040008
"TC0600011465.hg.1",5.30750993054291,5.9522230930459,7.36685274038105,5.96129985522755,5.81078516101896,5.21116691398614,6.66773400683671,6.5889838381481,6.2461798213313,5.3985699353082,6.64055525051369,6.46506148975342,5.86169380896725,5.11326449653307,6.46640402686695,5.98218204547377
"TC0600009333.hg.1",8.12474981655281,8.46629983594515,9.69786871989273,9.6728954481612,8.91577192284153,9.06530594523819,9.85528517856808,9.88382534398147,8.58531023225503,8.9292430433241,10.181777388367,10.177999327276,8.94240403082758,9.09416249036746,9.9677213358408,9.90733100724356
"TC0700008263.hg.1",7.54497439306781,7.49122773497574,6.92587426757275,6.05298526455749,7.50174213981144,6.54366539616431,6.84356562303466,6.04416225987159,7.16215345803944,6.01913056614339,5.91198373336821,5.58839412626467,6.58792107392236,6.31510226544502,6.42227739539497,5.47302232162895
"TC0200016668.hg.1",5.10519996768102,4.94463795333604,4.65306669220548,4.2858383473358,5.42385186913968,5.21248924230269,4.51760065665375,4.95673336381369,5.28183649980199,4.99034910671061,4.45024767684902,4.54715752797846,5.1538641827305,5.56890741438444,4.74926057327852,5.23410067536909
"TC1100011190.hg.1",9.5159013769053,10.2683101944687,10.0632099476181,10.3128684780006,9.80694879435768,10.3263269409363,9.69429477755876,9.82075736879417,9.74668217923503,10.1748778299942,9.68364446595841,9.77314778174456,10.6171328514977,10.7524011200149,10.5103163573891,10.5045225037305
"TC1600006636.hg.1",5.04822791312686,4.24583209838185,4.30361029716054,4.81303967197947,4.60085548230874,4.41847013538346,4.12237158714821,4.31437985427594,4.11028187901051,4.00181395359332,4.36979772791208,4.02624594255621,4.79165941247179,4.76372733083372,4.8261571766458,4.22145531320406
"TC1900011071.hg.1",8.36840351955623,8.39462235987395,9.58655425808074,9.07510066194043,8.89766046553034,8.43855459822898,9.4905865146373,9.12004950692195,8.66727381629663,8.68805699382151,9.49988736690261,9.43142757342272,8.5920008868786,8.44839256039366,9.42980015918939,9.38045949434736
"TC0800007431.hg.1",5.62930933441156,4.44236076033033,6.40759884250033,5.18130230493888,6.29784294759081,5.59178268298492,6.61529369367786,6.05776706613723,5.94027011567033,5.52690104344318,6.53669480295631,5.65790200531209,6.56244457744916,5.60558912214911,6.46861014516784,6.14971471502994
"TC1700012246.hg.1",7.20665515029875,7.4152275358921,7.88370889908759,7.70426162721128,7.99670103949015,7.22897661796012,8.29460853339472,8.0907538109312,7.57526393536739,7.35983371958775,7.98298906367589,7.97888428352909,7.80704355655882,7.65916770030473,8.23830194789928,7.97323078451536
"TC2100007663.hg.1",8.05618460419937,8.66469968201902,7.97501089167514,8.43718634939601,8.15864371224285,8.66289839874944,7.78783975791871,7.97174954649951,7.80974135201064,8.42050320791819,7.12409717966068,7.78839971858094,8.31048123714015,8.8943289220283,7.72896486871601,8.12849087890697
"TC1700010979.hg.1",7.28855615907491,7.13426995060015,7.44452916358166,7.06660510584999,7.23305840714521,6.94436823045985,7.93814415907823,7.85319880441681,7.52344172526108,7.34285370274056,8.18956726547432,7.99921152181425,6.99027859929801,6.80288382195144,7.69299649690254,7.68917638513059
"TC2000009204.hg.1",7.46876416637256,8.59216411804923,7.80220624534882,8.47173358738965,7.43431523495534,8.83860094416771,7.48922283169754,8.55975479264426,7.27340033169058,8.27414654084322,7.3196531713344,7.49959130383141,7.87949124404369,8.54904386004022,8.29509496860236,8.47789866104037
"TC0100009938.hg.1",4.89808615668441,5.92255352120414,4.3671125437957,5.23984226539014,4.84594598129498,5.4247297118575,5.30026545056705,5.45660692188399,4.41286073419843,5.29568033682363,5.00617439743533,5.11697518239683,4.56427420438064,5.50725495435069,4.23235941311795,5.27416971229069
"TC0100008815.hg.1",7.50205081491382,8.93862081848363,8.60109812736397,10.4041426780055,8.18683488956573,9.84493373421222,8.42363781046257,9.45293666869035,7.28531798438511,9.32704644717766,8.8233950981691,9.17182452221857,8.07422113872391,9.69895870688482,8.1622617420503,9.65904868857812
"TC1400007647.hg.1",5.63369991312196,5.90366280734712,6.35523092115924,5.77668875916369,6.06078906513763,5.41592546639085,6.3634914762162,6.54619779394657,6.05553542297605,5.9950234462313,6.37586122948198,5.69932493116273,5.49422353691887,5.03690113152843,6.01843155426443,6.22029826620433
"TC1200011791.hg.1",8.68041948144045,8.22897054055877,7.77162277856213,8.45731120813563,8.16796951677665,8.41542879077952,7.56569041008337,7.8529990321588,7.96945911773917,8.10907574942124,7.67163129726589,7.68682397044744,8.4046674808792,8.40808167226037,7.56936095221719,7.9444626382752
"TC1400009714.hg.1",8.96858790400414,8.7373320119705,9.55937469454657,9.34587569116652,9.3936198250642,8.98937297206222,9.90613431172142,9.48566119220585,9.34248412199241,8.98774394616027,9.92976626303416,9.7530870942214,9.08167996858949,8.98028734930728,9.65137528196638,9.42214059600935
"TC1400009194.hg.1",6.97982983823267,7.31516090460009,6.23366443922806,7.32641326218093,6.6626742575305,7.66417960988686,6.41368988559087,7.00869122336296,7.13802746456957,7.97790418358413,5.9613715013858,6.80414433638692,6.61373317905471,7.34218195426257,6.18948758797204,7.02908071199532
"TC1900011406.hg.1",5.90179991504712,5.17483242675585,7.76207086440934,7.11425577609524,6.10795413911533,6.26350152262002,8.61264391203627,8.49641244406927,6.37561333190783,6.46733300972585,9.06649247819444,9.00286065739707,5.63584332960469,6.16980345280756,8.02233101445652,8.00474653582101
"TC1200011994.hg.1",7.34676965529475,6.13857198945338,7.63336353000246,5.30174993687046,8.48896529335778,6.22771069569444,7.59970786813854,6.00404225636913,6.72984741216854,5.02075148638044,6.7828160297532,5.68364575230489,6.66929981419865,5.16606373698605,6.69754097322386,5.56668779437367
"TC1900009852.hg.1",5.27112719651081,5.4005528581936,5.9994945057275,4.96259259473806,5.57280448544446,5.25508849376278,5.89820854433215,6.05692542141336,5.3275971615782,5.54487685889949,6.07175023418627,5.87247391176702,5.37543209535019,5.3829949744355,5.44571789821845,5.037946872427
